income,hours.per.week,age,education,occupation,workclass,native.country
0,24,67,12,3,1,0
0,40,46,13,2,1,0
0,6,17,5,3,1,0
0,30,22,10,7,1,0
0,40,27,6,3,1,0
0,35,23,9,3,1,0
0,45,33,11,2,1,1
0,20,43,10,2,2,0
0,20,28,13,6,6,0
0,40,41,9,2,1,0
0,20,25,10,9,1,0
0,45,59,9,11,5,0
0,40,45,13,6,5,0
0,35,40,9,3,1,0
0,40,46,9,9,4,0
0,60,35,11,5,1,0
0,25,34,9,6,1,0
0,20,33,13,2,1,0
0,36,41,9,9,1,0
0,40,20,10,8,1,0
0,40,23,3,3,1,1
0,35,26,10,6,1,0
0,40,23,9,10,5,1
0,40,62,9,11,5,0
0,40,52,10,9,1,0
0,42,58,10,3,1,1
0,40,25,13,4,1,0
0,40,24,13,5,1,0
0,8,19,10,13,1,0
0,40,43,10,5,1,0
0,40,47,9,9,5,0
0,40,39,9,3,1,0
0,45,32,12,2,1,0
1,50,34,10,6,1,0
0,45,28,9,2,1,0
0,20,25,10,9,1,0
1,50,34,13,6,1,0
0,50,24,10,7,5,0
1,45,37,10,1,5,0
1,58,44,10,8,1,0
0,40,28,10,4,1,0
1,40,42,13,5,1,0
0,9,74,10,9,1,0
0,50,38,9,2,2,0
0,40,44,14,6,2,0
0,46,44,7,8,1,1
0,40,26,9,8,1,0
0,40,36,9,3,1,0
1,50,41,11,5,1,0
0,50,39,8,1,5,0
0,30,57,2,12,1,0
0,40,29,12,2,1,0
0,45,31,13,10,3,0
0,40,44,10,11,1,0
0,40,29,16,6,1,0
0,40,30,10,7,1,0
0,40,27,9,11,1,0
0,50,27,10,4,1,0
0,45,32,9,7,1,0
0,8,58,6,3,1,0
0,40,35,10,13,5,0
0,36,21,9,7,1,0
0,40,28,10,2,1,0
0,50,46,10,5,2,0
0,40,36,9,3,2,0
0,40,72,7,9,1,0
0,40,35,9,8,1,0
1,40,33,12,2,4,0
0,40,69,7,8,1,0
0,40,35,9,8,1,0
0,32,34,9,1,1,0
0,40,30,7,3,1,1
0,55,28,13,11,1,0
1,35,54,13,4,1,0
1,50,47,10,6,1,0
0,40,24,9,7,1,0
1,60,52,13,6,2,0
0,48,20,9,7,1,0
0,40,45,4,3,1,1
0,35,29,9,2,2,0
0,42,47,14,5,1,0
0,40,24,9,2,1,0
0,40,51,9,6,1,0
0,12,17,7,4,1,0
0,70,27,16,6,1,0
1,40,29,13,5,1,0
0,35,36,11,4,2,0
0,40,58,13,6,5,0
0,45,26,10,2,2,0
1,40,57,9,4,1,0
0,40,59,9,2,1,0
0,40,27,9,8,1,0
0,40,31,13,1,2,0
0,24,21,10,4,1,0
0,60,29,10,9,1,0
0,40,18,7,3,1,0
0,80,57,13,6,3,0
1,48,60,4,11,1,0
0,40,23,13,9,1,0
0,40,27,9,4,1,0
0,45,49,13,6,1,0
0,40,32,13,1,1,0
0,28,19,10,9,1,0
0,40,60,4,3,1,0
0,40,42,5,3,5,0
0,40,35,11,10,2,0
0,37,48,9,9,1,0
1,40,51,14,2,1,0
0,40,29,9,2,1,0
0,40,36,9,5,5,0
0,21,17,6,3,1,0
0,40,24,9,2,1,0
0,50,24,9,7,1,0
0,20,27,13,3,1,0
0,60,39,9,7,1,0
0,45,30,9,11,1,0
0,32,50,9,5,2,0
0,55,52,13,4,3,0
0,20,23,13,4,1,0
0,20,45,7,3,1,0
0,24,65,5,12,1,0
0,55,29,12,11,1,0
0,40,47,5,7,1,1
0,60,30,9,10,1,0
1,45,34,9,4,1,0
0,64,38,9,4,2,0
1,40,33,10,5,1,0
1,26,49,13,4,1,0
0,40,47,10,3,2,0
0,40,49,6,3,5,0
1,40,30,13,9,1,0
0,60,58,9,2,2,0
0,14,19,9,3,1,0
0,40,21,13,7,1,0
0,50,47,3,11,3,1
1,60,52,16,6,2,0
0,55,26,9,2,1,0
0,40,60,9,2,1,0
0,40,21,10,7,1,0
0,45,31,10,2,1,0
1,40,50,16,6,3,0
0,40,31,9,9,5,0
0,15,71,9,2,1,0
1,40,30,13,1,6,0
0,20,20,10,3,1,0
1,40,35,16,6,1,1
0,45,38,10,5,6,0
0,32,27,9,8,1,0
0,40,29,10,9,6,1
0,45,34,9,2,1,0
0,35,44,4,2,1,0
1,40,43,9,8,1,0
1,40,44,8,7,2,0
0,60,35,14,4,1,0
0,40,27,10,6,1,0
0,38,43,14,6,5,0
0,25,20,10,4,1,0
1,40,42,9,2,1,0
0,40,48,10,5,4,0
0,10,17,7,10,2,0
1,40,33,13,5,1,0
1,50,50,9,4,3,0
0,16,17,8,3,1,0
0,40,32,10,9,1,1
0,45,31,9,2,1,0
0,50,58,9,5,2,0
0,48,29,9,13,5,0
1,40,37,12,2,1,1
1,40,34,9,2,2,0
0,40,23,10,5,5,0
0,5,18,7,9,6,0
0,40,34,9,5,1,0
0,55,45,13,6,5,0
0,35,41,14,5,1,1
0,30,26,9,3,1,0
0,40,54,10,10,5,0
0,45,24,10,8,1,0
0,50,42,10,6,1,0
0,20,20,10,6,1,0
0,20,23,13,1,6,0
1,60,35,14,6,1,0
0,40,30,13,6,1,1
0,20,19,9,4,1,0
0,50,36,13,6,5,0
0,30,21,10,7,1,0
0,40,31,10,2,2,0
1,50,44,13,5,1,0
0,40,40,8,3,1,1
0,40,45,10,4,1,0
0,35,60,9,2,1,0
0,25,18,7,3,1,0
0,40,28,13,6,1,0
0,40,36,10,9,1,0
0,35,36,13,9,5,1
0,40,31,9,3,1,0
0,40,33,9,8,1,0
0,40,19,9,1,6,0
0,15,22,10,4,1,0
1,45,34,13,5,1,0
0,40,33,9,3,1,0
1,42,50,9,5,5,0
0,40,44,9,4,1,0
0,20,20,10,3,1,0
0,40,31,9,3,1,1
0,24,23,10,3,1,0
0,40,55,10,9,1,0
0,15,25,12,3,1,0
0,36,36,10,4,1,0
0,50,43,13,6,6,0
1,40,42,13,1,1,0
0,25,19,10,3,1,0
0,72,55,9,11,2,0
0,40,26,12,1,1,0
0,20,17,8,7,1,0
1,40,42,13,6,5,0
0,40,32,10,9,1,0
0,40,29,7,2,1,1
0,37,46,13,6,6,0
0,20,22,13,6,1,0
0,40,58,6,2,2,0
0,50,23,9,11,1,0
0,40,39,9,7,1,0
0,38,27,12,2,1,0
1,40,54,9,11,1,0
0,45,33,13,6,5,0
1,40,46,9,9,4,0
0,40,37,9,10,1,0
0,18,36,9,3,1,0
1,38,59,9,9,5,0
0,40,34,9,13,5,1
1,70,53,16,5,3,0
1,55,51,13,4,1,0
0,42,32,6,3,1,0
0,40,31,10,3,6,0
0,30,22,10,4,1,1
0,50,47,13,4,2,0
0,40,32,9,8,1,0
0,38,26,10,10,1,0
0,32,37,3,10,1,1
0,55,31,9,2,1,0
1,24,37,12,1,1,0
0,38,55,9,4,1,0
0,56,23,12,1,5,0
0,40,36,10,9,1,0
1,50,43,13,4,1,0
0,40,54,10,1,1,0
1,50,40,12,5,1,0
0,60,41,10,5,2,0
1,55,40,13,4,1,0
0,38,42,10,9,1,0
0,30,18,8,8,1,0
1,50,48,12,1,1,0
0,40,41,13,1,3,0
1,60,60,9,11,1,0
0,20,22,10,3,1,0
0,40,61,9,8,1,0
0,40,25,9,8,1,0
1,35,46,14,1,1,0
0,40,43,11,2,1,0
0,20,68,7,10,2,0
0,38,31,9,9,1,0
0,20,17,7,4,1,0
1,40,64,13,6,1,0
0,30,20,9,11,1,0
0,36,30,9,3,1,0
0,45,43,10,5,1,0
0,40,22,10,9,1,0
0,20,17,6,10,1,0
0,75,47,9,3,2,1
0,60,41,12,6,1,0
1,50,56,10,2,1,0
0,45,64,9,11,1,0
1,50,47,9,11,1,0
0,40,48,12,9,1,0
0,46,31,14,6,1,0
0,40,29,12,1,1,0
0,40,30,9,9,1,0
0,40,62,9,3,1,0
0,24,39,9,8,1,0
0,25,43,10,9,1,0
0,40,24,13,4,3,0
0,40,26,10,7,1,0
0,40,73,9,5,2,0
0,40,55,9,8,1,0
0,40,25,9,9,1,0
1,50,41,13,6,1,0
0,50,24,13,5,1,0
0,6,63,9,10,1,0
0,20,17,7,4,1,0
0,50,35,10,2,1,0
1,40,51,10,6,1,0
0,48,62,13,6,5,0
0,40,43,10,6,1,0
0,50,40,9,3,5,0
1,45,37,13,5,1,0
0,40,39,13,2,1,0
0,18,31,9,2,1,0
1,40,61,14,6,1,0
0,55,26,12,9,1,0
0,50,46,9,4,2,0
0,40,26,13,6,1,0
1,50,48,16,6,6,0
0,40,34,9,11,1,0
0,40,34,9,9,5,0
1,40,59,9,3,1,0
0,40,34,13,6,1,0
1,56,49,13,5,1,0
0,20,18,7,9,1,0
0,40,43,9,10,1,1
0,50,48,7,5,1,0
0,70,28,10,5,3,0
0,40,33,9,8,1,0
0,15,24,10,4,1,0
0,40,21,6,7,1,0
0,28,17,7,4,1,0
1,50,39,10,10,1,0
0,40,29,13,6,2,0
1,40,44,13,5,1,0
0,50,24,10,11,1,0
0,25,55,3,3,1,0
1,60,41,13,5,1,0
0,7,23,9,7,1,0
0,40,38,12,9,1,0
1,40,39,9,11,1,0
0,30,19,9,9,1,0
0,40,49,5,8,1,0
1,40,32,13,9,1,1
0,70,27,9,2,1,0
1,50,38,13,4,1,0
0,60,33,10,2,1,0
0,28,23,13,5,1,0
0,40,54,9,4,2,0
0,40,35,13,5,2,0
0,40,28,12,9,1,1
1,65,42,15,10,2,0
0,40,40,14,6,1,0
0,55,47,10,4,1,0
0,50,22,13,5,1,0
1,45,30,13,5,1,0
0,40,28,9,1,1,0
0,55,63,4,3,5,0
0,20,51,5,2,2,0
0,40,22,9,7,1,0
0,45,35,9,4,1,0
0,38,46,9,8,1,0
0,52,37,10,8,1,0
0,15,24,13,6,1,0
0,10,37,9,7,2,0
0,40,53,10,1,1,0
0,30,27,9,4,1,0
0,44,38,10,2,1,0
0,60,53,6,10,2,0
0,40,34,10,2,1,0
0,40,23,9,4,1,0
0,50,43,14,6,1,1
1,40,67,9,5,3,0
0,30,81,9,5,2,0
0,20,21,10,3,1,0
0,25,23,10,4,1,0
0,40,25,10,11,1,0
0,38,42,3,8,1,1
0,40,38,10,9,1,0
0,40,32,9,8,1,0
0,40,37,9,8,1,0
1,60,51,14,5,1,0
0,42,22,10,4,1,0
0,40,33,2,12,1,1
0,55,42,9,8,1,0
0,40,51,1,3,5,0
0,40,23,9,9,1,1
1,99,37,9,2,1,0
0,25,47,14,6,1,0
0,30,33,9,2,1,0
1,40,31,13,4,1,0
0,40,31,11,3,1,0
0,40,35,9,8,1,0
1,40,38,9,5,3,0
0,45,18,9,3,1,0
0,40,20,9,8,1,0
0,35,54,10,5,5,0
0,40,40,10,9,1,0
0,35,43,10,2,1,0
0,40,44,10,10,2,0
1,40,44,9,6,6,0
1,43,43,14,5,1,0
0,40,51,4,3,1,0
0,20,18,9,3,1,0
0,40,51,10,5,1,0
1,70,44,10,4,3,0
0,40,33,6,11,5,0
1,40,33,13,5,2,0
1,40,42,11,5,1,0
0,45,25,10,6,1,0
0,38,32,9,8,1,0
0,70,32,13,2,1,1
0,40,36,6,5,1,0
0,40,28,9,11,1,0
0,20,20,9,3,1,0
1,60,35,10,4,3,0
0,20,55,9,2,2,0
1,40,48,13,5,1,1
1,35,34,9,2,1,0
0,35,28,13,1,1,0
0,40,37,9,2,1,0
0,70,44,9,11,1,0
0,40,25,10,4,1,0
1,35,40,14,6,6,0
0,40,34,9,7,1,0
0,44,49,9,9,1,0
0,40,22,11,9,1,0
0,42,60,9,10,2,0
1,40,45,9,13,5,0
0,20,63,12,3,1,0
0,35,41,9,2,1,0
0,40,47,9,9,1,0
0,40,44,9,2,1,0
0,40,41,12,8,1,0
0,30,50,9,2,2,0
1,50,47,9,9,1,0
0,45,35,9,5,1,0
1,55,56,9,5,1,0
0,45,45,14,6,1,0
1,58,48,13,5,4,0
0,40,20,10,3,1,0
1,40,38,9,6,6,0
0,60,23,13,6,5,0
0,16,31,9,3,1,0
0,40,58,13,9,1,0
0,40,66,9,8,1,0
1,40,39,9,5,3,0
0,50,26,10,4,1,1
0,40,51,9,8,1,0
0,40,34,12,11,1,0
1,44,42,10,6,1,0
0,25,38,14,6,1,0
0,40,48,4,7,1,0
1,40,33,12,1,1,0
0,32,51,9,3,1,0
0,40,22,9,2,1,0
0,50,41,10,2,1,1
1,35,48,14,6,5,0
0,30,42,9,4,1,0
0,40,34,10,3,1,0
0,40,23,9,8,1,0
0,50,56,9,3,1,1
1,55,45,9,5,1,0
0,40,48,6,9,1,0
0,50,48,14,4,3,1
0,40,31,12,9,1,0
0,40,27,10,4,1,0
0,40,32,9,3,1,0
0,75,37,9,3,1,0
0,30,34,9,12,1,0
0,40,90,9,3,1,0
0,40,23,10,8,1,0
0,40,43,10,9,1,0
0,37,24,10,1,1,0
0,55,28,15,6,1,0
0,40,23,10,3,1,0
0,50,20,10,4,1,0
0,40,61,9,8,1,0
1,40,53,13,4,2,1
1,55,52,10,4,2,0
0,40,38,10,2,1,1
0,40,32,13,4,1,0
0,75,30,8,11,2,0
0,40,41,12,2,1,0
1,47,45,9,2,1,0
0,35,43,9,5,2,0
0,32,54,9,3,1,1
0,40,34,11,3,1,0
1,80,49,10,4,1,0
0,40,38,10,3,1,0
0,40,36,8,11,1,0
0,50,30,13,5,1,0
0,60,36,11,1,1,0
0,20,22,13,6,5,0
1,50,37,9,2,1,0
0,15,17,7,9,1,0
0,20,19,10,2,2,0
0,50,22,13,4,1,1
0,40,49,9,2,1,0
1,40,43,12,6,6,0
0,40,43,13,6,1,0
0,35,19,9,5,5,0
0,60,58,9,10,2,0
1,40,41,10,13,5,0
0,40,31,10,9,1,0
0,40,30,12,11,1,0
0,40,32,9,13,1,0
0,35,29,13,5,1,0
0,28,38,9,2,1,0
1,40,41,11,6,4,0
1,50,44,13,4,2,0
0,60,31,16,6,1,1
0,40,34,9,2,1,0
0,40,21,10,9,1,0
0,20,22,13,6,2,1
0,40,62,6,8,1,0
0,40,43,10,6,1,0
1,60,45,13,8,3,0
0,50,41,13,5,1,0
1,25,34,11,6,2,0
0,33,34,9,9,5,0
0,47,31,13,6,1,0
0,25,29,9,7,1,0
0,55,41,12,11,1,0
1,45,35,14,4,3,1
1,45,33,13,4,1,0
0,38,37,13,9,6,0
0,40,69,9,4,1,0
0,40,34,9,7,1,0
0,40,36,10,2,1,0
0,50,41,9,11,1,0
1,40,58,13,6,5,0
0,40,53,13,6,1,1
0,40,29,10,1,1,0
0,38,34,10,5,6,0
0,40,36,13,1,1,0
0,35,48,10,3,1,0
0,40,20,12,9,1,0
1,50,35,9,11,1,0
0,40,63,9,7,4,0
0,45,41,10,3,2,0
0,45,28,13,6,1,0
0,40,30,10,8,1,0
0,40,31,9,3,1,1
0,38,37,12,9,1,0
1,50,31,10,5,1,1
1,45,46,14,5,2,0
1,60,35,9,9,4,0
0,53,27,9,2,1,0
0,35,41,2,2,1,1
0,20,19,10,3,1,0
0,45,20,10,4,1,0
0,40,59,9,4,4,1
0,37,40,13,3,1,0
0,60,56,10,4,2,0
0,60,30,10,5,3,0
0,50,46,9,8,1,0
1,35,61,9,5,3,0
0,30,25,9,3,1,0
0,39,40,10,9,1,0
0,54,51,9,2,1,0
0,40,43,9,13,6,0
0,54,34,10,10,1,1
1,45,46,9,5,1,0
1,50,28,14,6,6,0
0,28,20,9,7,1,0
0,40,51,9,11,1,0
1,60,33,13,4,1,0
1,40,54,11,1,1,0
0,40,33,9,9,1,0
0,40,88,15,6,2,0
0,40,40,9,11,1,0
0,43,51,9,9,1,0
0,40,50,7,3,1,0
1,99,25,14,10,1,0
0,30,20,12,3,1,0
0,40,47,9,3,1,0
0,30,22,12,9,1,0
1,48,50,9,6,6,0
0,40,47,9,9,1,0
0,45,24,7,3,5,0
1,45,40,13,5,1,0
0,40,36,13,6,1,0
0,40,32,9,9,1,0
0,40,44,9,2,1,0
0,40,59,10,5,4,0
0,30,65,9,2,1,0
0,65,24,13,9,6,0
0,35,27,13,6,5,0
0,40,51,12,3,1,0
1,40,48,10,2,1,0
0,60,39,9,11,1,0
0,40,28,13,1,1,0
0,25,19,10,3,1,0
0,40,49,13,6,5,0
0,60,51,11,6,5,0
0,55,59,14,6,1,0
0,40,18,9,8,1,1
1,80,45,9,9,4,0
1,50,30,13,6,5,0
0,35,37,13,2,1,0
1,40,44,13,3,1,0
0,40,33,10,2,1,0
1,40,61,14,4,3,0
0,40,61,9,13,5,0
1,42,38,13,4,1,0
0,45,36,9,8,1,0
0,62,37,10,9,1,0
0,20,31,10,2,1,0
0,16,20,10,3,1,0
1,40,38,15,6,1,0
1,40,45,9,2,2,0
0,40,48,9,2,1,0
0,40,53,10,2,1,0
0,40,55,9,9,1,0
0,40,29,9,9,1,0
1,60,36,13,6,1,0
0,60,42,10,10,2,0
0,40,50,9,9,1,1
0,35,75,15,6,2,0
0,40,52,9,9,4,0
0,40,27,13,9,1,0
0,45,43,9,2,1,0
0,42,31,7,3,1,0
0,30,23,10,4,1,0
0,24,34,9,4,1,0
0,40,41,9,4,2,1
0,30,31,9,3,1,0
0,40,42,10,9,1,0
1,45,35,14,6,1,0
0,25,55,9,9,1,0
0,40,36,9,5,6,0
1,59,65,9,5,2,0
0,12,38,10,3,5,0
0,20,62,10,3,1,0
0,40,49,9,9,1,0
0,40,34,9,9,1,0
0,40,32,9,7,1,0
0,60,48,10,5,2,0
0,43,52,9,9,4,0
0,40,29,9,2,1,0
0,50,38,13,9,1,0
1,50,57,9,4,1,0
1,40,43,13,6,4,0
0,40,37,10,9,6,0
0,40,30,9,2,1,0
1,48,53,9,11,1,0
0,37,73,9,3,1,0
0,35,22,10,2,3,0
0,45,31,9,4,1,0
0,35,50,10,2,2,0
0,37,37,10,9,1,0
0,40,44,13,13,5,0
0,45,47,13,5,1,0
0,40,27,10,3,1,0
0,80,28,11,3,1,0
0,40,25,9,1,1,0
0,40,20,10,3,1,0
1,40,51,13,9,5,0
0,35,47,9,11,1,0
0,40,42,9,4,1,0
1,40,42,11,6,4,1
0,10,21,10,10,1,0
0,40,46,10,11,1,0
0,40,57,6,3,1,0
0,45,37,13,5,1,0
0,40,50,9,2,1,0
0,30,63,2,3,2,1
0,65,39,9,11,1,0
0,35,46,14,6,1,0
0,40,36,9,7,1,0
0,57,21,10,3,1,0
0,40,41,11,1,1,0
0,40,44,10,3,5,0
0,40,22,9,2,1,0
0,60,29,10,14,4,0
0,40,29,9,3,1,1
1,40,58,10,11,3,0
0,50,36,15,6,2,0
0,48,30,12,5,1,0
1,43,37,13,8,1,0
0,40,29,12,8,1,0
0,40,26,3,9,1,1
0,45,43,9,4,1,0
1,40,49,9,2,1,0
0,40,45,13,5,4,0
0,40,28,13,6,1,0
0,40,51,9,9,1,0
1,50,32,10,7,1,1
0,40,24,9,8,1,0
1,40,41,13,6,6,0
1,45,48,13,2,1,0
0,30,20,10,9,1,0
1,50,27,9,4,1,0
1,24,55,10,11,1,0
1,40,39,9,9,1,0
1,40,52,9,3,1,1
0,20,24,9,4,1,0
0,40,29,7,3,1,0
0,40,25,9,8,1,0
0,40,20,10,8,1,0
0,35,23,9,8,1,0
0,60,57,15,6,1,0
1,40,51,12,6,1,0
0,40,39,13,6,1,0
1,40,40,9,5,1,0
0,40,38,10,5,6,0
0,40,28,15,6,6,0
0,40,57,14,6,1,0
0,40,47,10,9,1,0
0,40,59,9,9,6,0
0,40,26,9,4,1,0
0,40,35,13,9,1,0
1,50,61,13,5,3,1
1,50,34,10,6,1,0
0,40,42,9,4,1,0
0,40,39,10,2,1,0
0,40,58,3,8,1,0
0,55,40,6,2,1,0
0,37,31,13,1,1,0
0,50,36,9,4,1,0
0,40,23,10,8,1,0
0,41,33,9,2,1,0
1,40,52,9,2,1,0
0,24,22,9,3,1,0
0,40,51,10,4,1,1
0,40,31,12,5,4,0
0,40,49,9,5,3,0
0,40,49,9,8,1,0
0,40,53,10,9,4,0
0,40,20,6,7,1,0
0,40,26,11,3,1,0
0,30,43,14,3,1,1
0,52,46,13,4,3,0
0,35,43,12,9,5,0
0,40,41,9,4,1,0
0,55,44,9,11,2,0
0,40,54,9,10,1,0
0,40,32,13,5,1,1
0,40,25,10,9,1,0
0,50,23,13,4,1,0
0,45,25,13,6,5,0
0,50,19,10,7,1,0
0,60,37,9,5,2,0
0,45,45,10,8,1,0
0,44,37,9,4,1,0
0,5,17,7,3,1,0
0,40,27,13,1,1,0
0,40,19,9,9,4,0
0,40,43,6,8,1,0
1,40,42,6,11,1,0
0,50,54,14,4,2,0
1,60,50,9,11,1,0
0,40,40,9,9,1,0
0,25,55,11,1,1,0
0,40,50,9,9,1,0
0,50,31,9,2,1,0
1,45,24,9,3,1,0
0,40,30,7,4,1,0
1,50,39,11,2,5,0
0,50,37,9,11,1,0
0,40,33,9,11,1,0
0,40,48,9,3,1,0
0,78,43,9,3,3,1
1,40,39,13,6,1,0
1,45,53,10,5,1,0
0,60,52,6,5,2,0
0,20,28,10,9,6,0
0,52,32,9,3,1,0
1,90,31,13,4,1,0
1,40,31,13,6,1,0
0,40,47,10,9,1,0
0,40,40,12,7,1,0
0,45,40,11,9,1,0
0,40,41,7,3,1,0
0,40,53,9,9,4,0
0,43,46,7,8,1,1
0,40,19,9,8,1,0
0,40,49,12,8,1,1
0,40,59,9,5,1,0
1,50,32,12,4,1,0
0,40,35,10,13,6,0
0,40,58,6,11,3,0
0,43,28,13,3,1,1
1,40,36,11,9,4,0
0,35,41,14,6,2,0
1,40,47,9,4,1,0
1,50,36,9,5,1,0
0,40,38,12,2,1,0
0,45,50,12,11,1,0
0,66,44,9,5,2,0
1,45,51,10,5,1,0
1,50,44,10,5,3,0
0,50,25,9,2,1,0
0,40,60,7,11,1,0
1,50,49,14,5,3,0
1,60,46,9,2,1,0
0,38,56,9,9,1,0
0,40,22,10,11,1,0
1,60,41,15,6,3,0
0,40,46,6,8,1,0
1,40,30,10,2,1,0
1,40,39,9,11,1,0
0,40,40,6,2,1,0
0,40,70,9,9,4,0
0,75,49,14,5,1,0
0,60,24,12,13,1,0
1,5,61,15,11,1,0
0,40,25,13,6,1,0
0,40,28,13,6,5,0
0,11,69,14,6,6,0
0,36,22,10,7,1,0
0,38,47,9,9,1,0
0,48,38,9,3,1,0
0,40,26,12,9,1,0
0,24,17,7,9,1,0
0,35,33,10,3,2,0
0,40,43,9,2,2,0
1,40,58,12,2,1,0
0,25,26,9,2,1,0
1,40,43,13,6,5,0
0,25,25,9,3,1,0
0,40,57,9,9,4,0
1,60,37,14,5,1,0
0,48,32,10,4,1,0
0,41,26,9,5,1,0
1,40,45,9,9,1,0
0,40,27,9,7,1,0
1,50,28,7,2,3,0
1,43,32,7,4,1,0
1,55,36,10,5,2,0
0,40,19,10,9,1,0
1,80,37,13,5,3,0
0,45,20,10,3,1,0
0,42,32,11,2,1,0
0,40,58,9,5,6,0
0,50,42,9,4,1,0
0,14,20,10,9,1,0
0,40,42,10,9,6,0
0,40,25,10,6,1,0
1,35,37,13,6,3,0
0,50,66,12,6,2,0
1,40,59,13,5,3,1
0,40,44,13,3,1,1
1,58,46,9,9,1,0
0,9,17,5,3,5,0
0,40,47,13,13,5,0
0,40,47,5,3,6,0
0,40,30,10,5,1,0
0,40,20,10,10,1,0
0,15,20,10,7,1,0
0,40,33,9,3,1,0
0,40,48,9,8,1,0
0,12,37,9,5,1,0
0,40,47,9,2,1,0
1,40,40,6,8,1,0
1,40,48,14,5,1,0
1,42,49,6,11,1,0
0,40,50,10,3,1,0
0,40,30,11,6,1,0
0,40,34,10,5,1,0
0,40,43,9,8,1,0
0,40,22,6,8,1,0
0,40,35,9,3,1,0
0,30,26,9,9,6,0
0,40,39,9,13,5,0
0,40,59,10,2,5,0
0,40,27,13,2,1,0
0,30,17,6,4,1,0
0,40,38,13,9,1,0
0,40,27,6,8,1,0
0,40,23,9,9,1,0
0,24,17,6,7,1,0
0,40,56,4,8,1,0
0,40,24,10,9,1,0
0,40,44,8,11,1,0
0,30,23,13,9,1,0
0,65,25,9,11,1,0
0,8,21,10,3,1,0
0,6,18,8,7,1,0
0,40,45,10,2,1,0
0,40,51,4,13,1,0
0,40,42,9,3,4,0
0,35,47,10,3,1,1
0,40,29,10,10,1,0
0,40,33,7,3,1,0
0,40,43,13,2,5,0
0,30,24,10,3,1,0
0,40,19,10,7,1,0
0,40,52,12,9,1,0
0,52,38,9,10,2,0
0,50,24,10,1,6,0
0,50,32,13,6,5,0
1,50,26,9,4,1,0
0,50,29,13,4,1,0
0,50,48,9,10,2,0
1,45,40,10,2,1,0
0,45,51,10,5,1,1
0,40,28,9,2,2,0
0,20,22,9,5,1,0
0,40,23,13,9,1,0
0,16,65,10,13,1,0
0,40,26,13,6,5,0
0,10,38,13,3,2,0
1,60,33,9,6,1,0
0,60,33,9,9,5,0
0,40,37,13,4,1,0
0,60,19,7,8,1,0
0,50,24,13,4,1,0
0,45,30,7,2,1,0
0,50,57,9,5,6,0
0,20,22,10,6,6,0
1,40,57,9,8,1,0
0,40,46,9,1,6,0
0,35,67,9,9,1,0
0,40,47,9,2,1,0
0,40,39,6,2,1,0
0,40,50,10,3,1,1
0,52,58,8,4,2,0
1,30,36,11,6,1,0
1,36,45,14,6,1,1
1,40,54,9,8,1,0
0,30,26,13,9,1,0
1,40,60,9,6,1,0
0,35,26,10,5,1,0
0,40,32,7,2,1,0
0,40,38,9,11,5,0
1,70,48,10,4,2,0
0,40,37,9,3,1,1
0,40,44,10,5,1,0
0,35,31,9,3,1,0
1,35,61,15,6,2,0
0,40,51,9,2,1,0
0,24,67,9,3,5,0
1,40,40,11,9,6,0
0,35,27,3,10,1,1
0,40,37,2,8,1,1
1,50,57,10,5,1,0
0,40,27,6,3,1,0
1,60,34,13,6,3,0
0,38,52,9,3,1,0
1,45,42,13,6,1,0
0,10,55,15,6,2,0
1,20,71,9,9,3,0
0,40,33,10,8,1,0
0,40,30,9,4,1,0
1,55,35,13,5,1,0
0,40,59,6,9,1,0
0,20,19,10,7,1,0
0,30,36,5,2,2,0
0,40,26,9,4,2,0
0,40,34,9,13,5,0
1,40,41,9,2,1,0
0,48,47,9,2,1,0
0,16,18,10,4,1,0
0,18,55,6,2,2,0
1,40,44,13,5,1,0
0,40,43,13,6,1,0
0,40,62,4,13,1,1
0,40,44,9,7,1,0
1,60,50,10,4,3,0
0,45,35,7,4,1,0
0,40,52,9,9,1,0
1,60,46,15,6,1,0
0,50,43,10,5,1,0
0,20,20,10,4,1,0
1,40,47,11,9,1,1
0,50,43,14,5,1,0
0,40,24,10,2,1,0
0,50,27,10,2,4,0
0,40,32,9,11,1,0
0,12,37,9,3,1,0
0,60,26,9,8,1,0
0,40,50,9,8,1,0
0,80,20,9,11,2,0
0,45,43,9,3,1,0
0,36,53,5,3,1,1
1,40,44,16,6,1,0
0,40,25,9,3,1,0
0,50,19,9,4,1,0
0,50,44,10,4,1,0
0,43,49,9,5,1,0
0,40,35,10,7,1,0
0,45,44,9,2,1,0
0,60,54,14,6,1,0
0,35,37,10,9,1,0
0,15,18,10,3,1,0
0,40,24,10,7,1,0
0,50,29,9,2,1,0
0,40,35,9,8,1,0
1,48,56,9,2,1,0
0,45,24,13,8,1,1
0,15,73,9,4,1,0
0,39,49,8,8,1,0
1,40,38,13,4,1,0
0,40,31,9,8,1,0
0,40,39,10,9,1,0
0,40,42,13,9,1,0
1,45,41,14,6,1,1
1,45,35,13,4,1,0
0,45,38,9,11,1,0
0,40,31,9,9,1,0
0,70,51,9,13,5,0
1,48,38,13,4,1,0
1,42,40,10,5,5,0
0,30,21,9,3,1,0
0,40,44,10,2,1,0
1,40,55,9,2,1,0
0,45,29,9,4,1,0
1,50,49,14,6,1,0
0,42,31,12,3,1,0
0,40,46,10,5,1,0
0,40,26,9,4,1,0
0,38,35,13,3,1,0
0,50,27,12,4,1,0
