income,hours.per.week,age,education,workclass,occupation,native.country
0,40,41,1,2,7,0
0,40,43,15,2,13,0
1,44,48,9,0,9,0
0,40,60,11,2,13,0
0,50,45,15,4,4,0
0,40,37,11,0,0,0
0,30,22,15,2,0,0
1,65,44,11,2,2,0
0,50,27,11,2,2,0
0,40,47,11,1,2,0
1,50,40,9,2,3,0
0,40,41,11,2,11,0
0,40,26,9,2,9,0
0,40,47,15,2,3,0
0,45,55,11,3,3,0
0,40,38,11,2,5,0
0,15,24,9,5,9,0
1,25,64,10,4,3,0
1,40,56,9,0,9,0
1,49,41,11,2,11,0
1,42,33,14,2,9,0
0,40,21,15,2,7,0
0,40,59,11,1,2,0
1,40,58,8,2,3,1
0,40,43,12,1,9,0
0,40,21,11,2,2,0
0,40,45,11,2,6,0
1,50,53,11,1,3,0
0,40,27,0,2,3,1
1,35,38,12,2,9,0
1,70,31,9,2,3,0
0,35,41,11,2,13,0
0,40,22,15,5,0,0
0,60,43,12,4,11,0
0,40,41,15,5,9,0
0,35,27,15,2,5,0
0,40,41,15,1,3,0
1,40,49,9,2,0,0
0,45,20,11,2,5,0
0,45,58,11,4,7,0
0,40,35,2,4,7,1
1,40,30,11,1,10,0
0,40,21,11,2,2,0
0,45,29,7,2,6,0
0,40,40,11,2,11,0
1,40,54,9,5,9,0
1,60,35,9,2,11,0
0,50,35,9,2,11,0
0,40,59,11,2,11,0
0,50,43,15,3,6,0
1,60,39,0,2,2,0
0,30,51,5,2,6,0
0,40,33,2,2,6,0
0,35,28,11,2,7,0
0,40,30,11,2,11,0
0,40,20,4,2,4,1
0,50,51,11,3,11,0
1,40,39,11,2,6,0
1,40,62,15,2,11,0
0,50,28,6,2,6,1
0,48,23,11,2,11,1
0,30,39,9,2,11,0
1,65,50,9,3,11,0
0,40,31,5,2,2,0
0,40,47,0,2,6,0
0,18,59,11,2,9,0
0,40,32,7,2,5,0
0,17,74,11,0,7,0
0,35,22,15,2,0,0
0,55,32,15,2,2,1
1,50,34,9,2,4,0
1,60,59,9,2,2,0
1,50,36,9,2,11,0
0,40,59,1,2,0,0
1,70,47,9,3,3,0
0,35,25,15,4,2,0
0,65,44,9,2,0,0
0,40,58,0,1,13,0
0,48,45,5,2,6,0
1,35,47,9,2,3,0
0,40,52,11,2,6,0
0,35,34,11,2,7,0
0,35,36,5,4,2,0
0,40,41,11,2,2,1
0,40,30,15,2,9,1
0,40,44,9,2,3,1
0,40,34,15,2,7,0
0,40,41,15,2,7,0
0,40,29,11,2,5,0
0,48,25,6,2,6,1
0,40,42,9,1,9,0
0,55,26,8,2,11,0
0,45,46,9,3,11,0
0,40,49,1,5,0,0
0,20,23,15,2,11,0
1,40,46,9,1,9,0
0,55,30,11,2,5,0
1,40,49,11,4,2,0
0,50,19,11,2,5,0
0,40,26,11,2,2,0
1,40,38,11,4,13,0
0,43,31,15,2,0,0
0,50,36,7,3,3,0
1,60,31,9,2,3,0
0,40,30,9,2,12,0
1,40,37,11,2,9,0
1,50,30,9,2,9,0
0,10,73,0,2,7,0
1,40,38,12,0,3,0
0,50,30,0,2,2,0
1,50,33,11,2,2,0
0,46,58,15,2,0,0
0,50,34,12,1,9,0
0,40,35,11,2,2,0
1,40,59,11,0,2,0
0,40,45,9,2,3,0
0,48,27,15,2,13,0
1,50,31,10,1,9,1
0,50,45,15,2,4,0
0,25,40,11,2,7,0
0,40,27,14,2,0,0
0,20,19,11,2,7,0
0,25,29,4,2,7,1
0,72,34,15,3,4,0
0,40,32,7,5,2,0
0,40,49,1,2,2,1
1,40,33,1,2,3,0
1,50,62,9,2,9,0
0,40,39,11,4,3,0
0,40,43,11,2,3,0
0,60,22,15,2,12,0
0,45,24,11,2,13,0
0,40,25,15,2,7,0
0,28,19,15,2,11,0
0,41,31,7,2,0,0
0,40,53,1,2,2,0
0,3,61,11,2,0,0
0,40,47,9,2,7,1
0,45,37,11,2,0,0
0,30,50,9,4,3,0
0,44,27,15,2,11,0
0,40,58,11,2,0,0
0,40,43,11,2,5,0
0,40,39,7,2,0,0
0,35,36,15,2,11,0
0,50,56,9,2,9,0
0,55,26,11,2,4,0
0,38,23,9,2,9,0
0,40,47,1,2,13,0
0,30,68,2,2,11,0
0,40,47,15,1,10,0
0,60,26,15,2,3,0
0,40,46,15,2,0,0
1,50,37,7,2,12,0
0,45,37,15,2,2,0
0,42,43,15,2,13,0
0,40,59,12,2,9,0
0,40,39,11,2,0,0
0,16,63,15,2,9,0
1,60,45,9,2,9,0
0,40,59,9,2,0,0
0,40,26,11,2,12,0
0,40,34,11,2,0,0
1,40,41,11,2,2,0
0,40,26,11,2,5,0
0,40,53,11,2,6,0
1,35,33,11,2,0,0
1,50,46,9,2,3,0
0,40,31,11,2,2,0
0,40,24,11,2,7,0
0,62,57,11,1,0,0
0,47,40,11,2,7,0
0,26,20,15,2,0,0
0,40,45,1,2,6,0
0,40,27,8,2,0,0
0,40,36,4,2,2,1
0,40,30,11,2,2,1
1,40,36,9,2,9,0
0,40,25,11,2,4,1
0,40,31,11,2,0,0
0,20,26,1,2,5,0
0,40,25,9,2,9,0
0,40,29,8,2,0,0
1,40,41,11,2,0,0
1,40,35,12,2,3,0
1,40,57,9,3,11,0
0,40,21,1,2,8,1
0,32,29,0,2,7,0
0,40,36,15,2,3,0
0,25,20,15,2,0,0
1,40,51,9,2,3,0
0,40,39,1,2,6,0
0,50,61,11,2,3,0
0,60,38,14,2,9,0
0,35,21,11,2,7,0
0,40,40,11,2,12,0
0,45,46,0,2,2,0
0,54,21,15,2,2,0
0,50,35,0,4,13,0
0,40,39,9,2,11,0
0,60,38,11,4,2,0
0,40,30,11,2,0,0
0,40,28,6,2,6,1
1,40,32,9,2,3,0
1,40,46,8,4,2,0
0,40,40,8,2,2,0
0,40,44,0,2,13,0
1,40,46,9,4,4,0
0,20,20,15,2,7,0
0,45,44,9,2,9,0
0,45,33,8,2,4,0
0,30,18,11,2,7,0
1,40,61,14,3,9,0
0,40,50,9,5,3,0
0,40,47,11,0,6,0
1,50,34,9,2,3,0
0,60,53,11,2,13,0
0,40,39,15,4,2,0
1,40,58,11,2,2,0
0,50,26,1,2,4,0
0,40,41,4,2,0,1
0,40,47,15,1,3,0
0,40,31,8,2,6,0
1,40,52,15,2,3,0
1,50,29,7,2,11,0
0,50,43,6,2,5,0
1,40,42,12,0,3,0
0,30,35,15,2,6,0
0,40,52,15,4,2,0
0,40,61,15,2,2,0
0,40,39,11,1,3,0
0,25,19,15,2,11,0
0,45,39,15,2,3,0
0,50,22,15,2,7,0
0,40,30,11,5,0,0
0,32,40,8,2,7,0
0,36,37,4,2,4,1
0,20,23,7,2,7,0
0,59,39,7,1,9,0
0,40,54,12,2,11,0
0,60,46,15,3,11,0
0,40,20,15,2,13,0
1,50,50,9,4,12,0
0,15,17,0,2,11,0
0,40,36,11,2,6,0
0,45,37,11,2,11,0
0,38,53,11,2,7,0
1,40,50,11,2,13,0
0,40,38,11,2,2,0
0,32,63,11,4,2,0
1,50,53,11,2,2,0
0,50,23,15,3,9,0
0,43,20,11,2,5,0
1,40,46,15,2,2,0
0,40,28,0,2,7,1
0,50,59,12,2,9,0
1,40,41,9,2,3,0
0,40,33,13,2,4,1
0,40,56,2,2,2,1
0,50,31,9,1,3,0
0,50,41,8,2,11,0
0,40,25,7,5,0,0
0,40,49,9,1,9,0
0,40,39,15,2,6,0
0,25,21,15,2,9,0
0,40,35,9,2,11,0
1,40,38,11,2,2,0
0,55,31,11,2,13,0
0,20,17,1,3,9,0
0,40,25,9,1,9,0
1,55,39,12,2,3,0
0,40,50,5,2,6,0
1,20,38,9,1,9,0
0,60,50,15,2,11,0
0,40,63,0,2,3,0
0,50,31,11,2,13,0
0,40,23,9,2,9,0
0,20,18,15,2,7,0
0,48,43,9,1,9,0
1,50,34,15,2,3,0
0,35,18,1,2,11,0
1,40,35,9,2,11,0
0,38,46,12,5,3,0
0,30,31,5,2,5,1
0,37,27,11,2,11,0
0,40,41,12,2,9,1
1,40,55,9,2,3,0
0,40,44,11,2,6,0
1,40,36,8,2,9,0
0,40,33,15,2,0,0
0,40,30,8,2,9,0
1,16,35,11,2,7,0
1,40,25,9,2,3,0
0,15,18,1,2,7,0
1,60,35,15,4,2,0
0,50,20,11,2,5,0
0,40,46,9,2,12,0
0,36,31,9,2,9,0
0,40,31,9,2,3,0
0,40,32,10,4,3,0
0,40,23,15,4,0,0
0,40,25,12,1,10,0
0,50,37,15,2,13,0
0,20,18,15,2,11,0
0,38,55,11,2,11,0
0,40,52,6,2,2,1
0,40,26,11,2,0,0
1,40,37,15,2,12,0
0,45,39,11,2,3,0
1,40,62,9,4,9,0
1,45,47,11,2,2,0
1,40,51,9,1,10,0
0,40,55,11,2,7,0
0,35,30,11,2,2,0
0,36,59,15,0,2,0
0,65,45,0,4,2,0
0,20,21,11,2,5,0
0,55,31,11,2,6,0
0,40,29,15,2,0,0
0,40,24,11,2,5,0
0,24,17,0,2,7,0
0,40,47,11,2,6,0
1,50,46,15,2,11,0
0,40,63,2,2,13,1
0,25,21,15,2,7,0
0,36,18,11,2,7,0
1,50,49,10,5,3,0
0,20,81,11,4,0,0
1,40,36,7,3,3,0
1,40,47,11,2,2,0
1,50,36,12,2,11,0
0,60,39,8,4,4,0
0,35,46,9,2,11,0
0,35,39,9,1,0,0
0,40,29,15,2,11,0
0,16,23,11,2,5,0
0,43,57,0,2,2,0
0,42,38,11,4,11,0
0,40,25,9,2,11,0
0,40,39,15,1,3,0
0,40,24,15,2,11,1
0,40,39,2,2,11,0
0,60,23,8,2,11,0
0,50,41,9,2,0,0
0,50,24,9,1,9,0
0,60,30,11,3,7,0
0,32,56,11,2,6,0
0,38,51,11,2,2,0
0,55,57,15,4,3,0
0,40,34,15,2,7,0
0,40,24,9,2,9,0
0,40,57,11,2,6,0
1,40,38,11,2,6,0
0,40,23,11,2,12,0
0,40,35,5,2,6,1
0,52,58,11,2,2,0
0,20,17,1,2,7,0
1,99,37,10,3,9,0
1,40,63,11,2,2,0
0,50,31,15,2,13,0
0,40,29,11,2,7,0
1,65,27,14,2,9,0
0,32,25,11,4,7,0
0,40,28,11,2,9,0
0,35,54,11,2,11,0
0,32,31,15,1,3,0
0,48,23,15,2,12,0
0,30,19,9,2,9,0
1,36,27,8,3,7,0
0,20,19,15,2,0,0
0,35,25,11,1,0,0
1,48,40,15,2,12,0
0,37,53,1,2,7,0
0,45,32,9,2,9,0
0,40,61,5,2,13,0
0,40,42,11,2,11,0
0,16,73,11,2,13,1
0,40,41,15,4,2,0
0,20,23,15,2,6,1
0,40,23,11,2,9,1
0,15,65,8,2,0,0
0,50,45,11,3,11,0
0,27,24,9,1,0,0
0,40,23,8,2,2,0
0,40,30,15,2,12,0
0,40,26,9,2,3,0
0,56,37,11,4,4,0
0,40,17,11,2,7,0
0,40,31,11,2,11,0
0,40,52,11,2,0,0
0,27,63,9,2,11,0
0,60,27,11,2,8,0
0,35,71,11,4,0,0
0,60,35,9,2,3,0
0,38,44,11,2,0,0
0,40,36,12,2,9,1
0,20,22,9,2,3,0
0,40,30,9,1,9,0
0,40,25,15,2,0,0
0,12,76,5,2,10,0
0,40,41,11,2,2,0
0,40,26,5,2,6,0
0,40,32,15,2,0,0
0,40,22,11,2,2,0
0,40,63,9,4,13,0
0,40,23,7,2,13,0
0,40,61,0,2,6,0
0,40,31,8,5,2,0
0,45,25,6,2,6,0
0,36,39,11,2,11,0
0,40,53,9,2,6,1
0,40,26,9,0,3,0
0,32,21,15,2,7,0
0,40,18,11,2,0,0
0,50,31,11,2,2,0
1,40,44,11,2,13,0
0,44,43,11,2,6,1
0,30,21,15,2,11,0
1,40,30,11,2,5,0
0,60,55,11,2,13,0
0,40,57,15,2,0,0
0,50,37,11,2,4,0
1,40,32,11,2,6,0
1,60,62,9,4,9,0
1,40,31,9,4,11,0
1,50,51,9,2,3,1
0,38,45,4,2,13,1
0,40,47,15,2,6,0
0,30,75,1,4,3,0
0,50,43,12,2,9,0
1,40,30,9,2,9,0
0,40,27,4,2,5,1
0,40,44,11,2,6,0
1,35,53,12,1,9,0
0,40,40,9,2,0,0
0,20,18,1,2,11,0
0,40,33,9,2,10,1
0,40,20,11,2,11,0
0,50,38,15,2,3,0
0,35,48,11,2,0,0
0,40,46,11,4,3,0
0,40,51,11,2,2,0
0,30,35,11,4,7,0
0,40,24,5,2,5,1
0,50,30,15,2,5,0
0,30,70,11,2,3,0
0,44,26,11,2,13,0
1,40,46,11,2,2,0
0,5,70,11,2,0,0
0,40,37,15,1,7,0
0,35,36,15,4,11,0
0,40,23,6,2,6,1
1,50,44,15,4,3,0
1,60,53,15,2,3,0
0,40,23,15,2,5,0
0,40,26,11,2,2,0
0,50,34,12,1,9,0
0,40,43,1,2,2,0
0,20,22,15,2,7,0
0,40,36,11,2,0,1
0,60,42,15,4,4,0
0,35,27,8,2,0,0
0,40,41,11,2,10,0
1,40,32,9,2,3,1
0,20,21,15,2,0,0
1,50,44,9,2,3,0
0,40,29,9,2,3,0
0,22,19,15,4,7,0
0,40,21,15,1,0,1
0,40,46,11,2,13,0
1,55,38,9,2,3,0
1,48,43,15,2,0,0
1,50,54,11,3,11,0
1,40,50,11,2,0,0
1,36,30,8,2,9,0
0,40,30,6,2,2,0
0,35,28,11,1,3,0
0,45,26,8,2,0,0
0,43,37,15,0,2,0
1,5,64,12,5,9,0
0,28,18,11,2,11,0
0,30,30,15,2,0,0
0,30,18,1,2,7,0
0,40,27,11,2,2,0
0,40,49,6,2,7,0
1,43,46,11,5,7,0
0,40,37,11,2,0,0
0,40,30,15,2,13,0
0,30,29,11,2,9,1
0,30,25,11,4,4,0
0,30,38,11,2,8,0
0,50,35,15,2,2,0
1,80,56,12,2,0,0
0,40,29,15,2,3,0
0,40,41,11,2,12,0
0,40,47,11,2,6,0
0,40,23,9,2,0,0
1,45,46,9,4,11,0
0,20,39,9,2,0,0
0,50,42,15,4,4,0
0,40,57,14,2,9,0
0,30,22,15,2,7,0
1,30,24,8,2,0,0
0,50,19,15,2,5,0
0,30,55,7,2,11,0
0,40,37,11,1,10,0
0,40,37,15,1,0,0
0,50,28,9,2,7,0
0,40,27,11,2,7,0
0,20,40,9,5,9,0
0,40,51,11,2,8,0
0,56,52,8,2,13,0
0,50,40,15,0,0,0
0,40,63,15,2,10,0
1,45,63,11,2,13,0
0,40,51,15,2,0,0
0,40,23,11,2,0,0
0,20,66,11,4,2,0
0,66,33,11,4,11,0
0,43,49,11,2,2,0
0,32,20,15,2,13,0
0,40,26,15,2,10,0
1,50,52,11,2,3,0
1,50,33,9,2,3,0
0,45,47,9,2,11,0
0,75,23,11,2,3,0
0,40,53,7,0,0,0
0,20,19,15,2,7,0
1,60,53,5,2,13,0
0,10,65,11,2,6,0
0,30,68,9,2,13,0
0,18,30,0,2,11,1
0,45,28,1,2,2,0
0,45,54,0,1,10,0
0,10,30,11,2,7,0
0,50,22,15,2,0,0
0,30,25,11,2,7,0
0,20,19,1,2,7,0
1,40,32,14,0,9,0
0,40,23,9,2,3,0
0,45,51,9,1,9,0
1,44,25,15,2,11,0
0,40,46,9,1,9,0
0,50,38,15,2,12,0
1,40,26,11,5,10,0
0,40,46,11,2,9,0
0,40,25,9,2,9,0
0,35,29,12,1,9,0
1,50,51,12,3,3,0
0,52,40,15,2,2,0
0,40,24,15,2,0,0
0,50,24,9,4,4,0
0,24,31,8,2,7,1
0,60,34,7,2,2,0
0,66,19,15,2,4,0
0,40,21,11,2,13,0
0,70,21,0,2,4,0
0,24,23,15,2,13,0
0,40,37,15,0,2,0
1,46,40,12,2,3,0
0,30,57,11,2,7,0
0,40,24,1,2,13,1
0,40,43,15,2,9,0
0,40,40,11,2,7,0
0,40,49,11,2,3,0
0,40,62,11,1,2,0
0,40,29,8,2,0,0
0,40,49,11,2,6,0
0,40,55,15,0,0,0
0,40,37,9,3,3,0
1,40,43,9,5,0,0
0,40,29,15,2,0,0
1,40,44,11,2,11,0
1,40,28,15,2,12,0
0,45,38,15,2,3,0
0,20,19,15,2,7,0
0,40,20,2,2,7,0
0,40,60,11,2,5,0
0,40,30,11,2,11,0
0,60,51,15,2,11,0
0,40,48,11,2,3,0
0,40,51,11,1,13,0
1,40,50,11,5,2,0
1,40,46,11,2,11,0
1,45,68,11,2,5,0
0,30,23,7,4,2,0
0,35,49,12,2,11,0
0,40,24,0,2,5,0
0,40,30,11,1,10,0
0,35,34,11,2,11,0
0,40,22,15,2,3,0
0,40,30,5,2,5,0
0,31,61,5,2,13,0
0,40,36,11,2,3,0
0,40,51,8,3,3,0
1,40,43,4,2,6,1
1,48,54,15,0,10,0
0,25,63,11,2,9,0
1,40,51,15,2,3,0
0,40,63,0,4,6,0
1,60,51,12,1,9,0
0,35,27,11,2,11,0
1,40,35,7,2,12,0
0,40,46,11,4,2,0
1,40,53,8,2,2,0
0,24,26,15,0,0,0
0,40,43,11,2,6,0
1,40,54,11,0,0,0
0,40,57,15,5,9,0
0,20,29,11,1,7,0
0,40,20,11,2,2,0
0,40,23,11,2,7,1
0,20,69,1,2,0,0
0,35,53,9,1,9,0
0,40,28,11,2,0,0
0,40,28,9,2,7,0
1,84,33,11,3,3,1
0,30,48,11,2,11,0
1,40,61,11,2,2,0
0,40,48,15,2,3,0
0,40,32,5,2,2,0
1,40,51,11,2,2,0
0,14,19,15,2,7,0
0,50,47,11,2,9,0
0,60,25,9,2,13,0
0,40,72,15,2,10,0
0,40,29,1,2,2,0
0,40,22,11,2,0,0
0,48,57,11,2,7,1
0,60,50,7,2,0,1
0,30,45,15,3,11,0
1,40,52,15,2,9,0
1,48,53,12,2,3,0
0,48,36,11,2,5,0
1,40,46,11,2,2,0
0,20,20,11,2,11,0
0,10,75,4,2,7,0
1,40,32,11,1,2,0
0,40,28,11,2,2,0
0,40,53,12,2,9,0
0,35,17,1,2,11,0
0,38,46,8,5,0,0
0,30,39,7,2,9,0
0,40,38,15,2,2,0
0,60,36,11,2,6,0
0,21,63,9,1,9,0
0,43,28,3,2,6,1
0,35,49,11,2,0,0
0,40,43,15,2,6,1
1,45,38,9,2,3,0
0,62,39,11,2,12,1
0,40,40,11,2,3,0
1,50,30,15,2,12,0
0,40,44,15,2,13,0
0,24,40,11,2,11,0
0,35,30,11,2,6,1
0,35,52,8,4,9,0
1,40,42,15,2,2,0
1,52,39,15,2,2,0
0,45,43,15,2,9,0
0,40,30,8,2,2,1
1,55,39,9,2,9,0
0,20,41,11,2,13,0
0,40,25,1,2,2,0
0,40,44,9,5,0,0
0,40,40,11,2,5,1
0,35,21,11,2,0,1
0,38,41,15,2,0,0
0,50,24,9,2,3,0
0,60,67,11,4,4,0
0,38,24,9,2,0,0
0,60,50,9,4,11,0
0,35,48,12,2,11,0
0,36,50,9,2,9,1
1,40,64,0,5,3,0
0,37,49,6,2,7,0
0,52,20,11,2,7,0
0,40,30,11,2,0,0
0,30,37,9,2,7,1
1,40,52,11,2,6,0
0,25,22,15,2,10,0
0,15,19,15,5,0,0
1,55,52,11,2,2,0
0,40,42,9,2,12,0
0,36,35,11,2,3,0
0,50,27,15,2,0,0
0,38,54,11,5,7,0
0,35,37,0,2,13,0
0,30,28,5,2,2,0
0,40,63,9,2,11,0
0,42,19,11,2,6,0
0,40,28,9,2,11,0
1,40,44,14,2,9,0
1,40,31,15,2,2,0
0,50,64,11,2,8,0
1,40,40,11,2,5,0
0,50,59,7,1,9,0
0,40,22,15,2,0,0
0,44,40,15,2,11,0
0,40,35,5,2,5,1
0,15,20,15,2,0,0
0,40,35,11,1,10,0
0,48,28,15,2,3,0
0,40,28,11,2,6,0
0,60,25,7,3,11,0
0,40,37,11,2,0,0
0,38,31,8,2,11,0
0,40,41,11,2,0,0
1,40,31,0,2,12,0
0,40,44,11,2,2,0
0,47,20,15,2,3,0
0,50,57,15,4,4,0
0,12,26,11,2,7,0
0,40,29,11,1,10,0
1,40,40,8,2,2,0
0,35,21,7,2,7,1
0,70,21,15,2,2,0
1,48,34,14,4,9,0
0,15,24,9,2,3,0
0,40,28,0,2,7,0
0,50,35,11,2,13,0
0,40,35,11,2,2,0
0,40,38,9,5,3,0
0,40,44,11,0,0,0
1,40,39,9,2,5,1
0,40,57,11,1,7,0
0,40,19,15,2,11,0
0,48,29,8,2,6,0
0,40,23,11,2,6,0
0,40,50,11,2,7,0
0,20,51,15,4,2,0
0,40,28,8,2,2,0
0,60,44,9,2,11,0
0,40,29,9,4,9,0
0,45,31,11,2,13,0
1,45,27,9,2,2,0
0,45,34,9,2,3,0
1,40,27,15,2,5,0
0,40,31,8,2,0,0
1,40,46,7,2,2,0
0,40,39,15,2,0,0
1,55,40,9,2,11,0
0,40,28,1,2,11,0
0,40,18,11,2,11,0
0,40,51,11,2,0,0
0,50,58,11,3,11,0
0,40,66,11,2,11,0
0,20,36,11,4,7,1
0,60,38,1,2,5,0
0,40,25,7,2,3,0
0,22,25,11,2,7,0
0,40,90,1,2,5,0
0,40,41,15,1,0,0
0,40,33,11,2,0,0
0,20,39,11,4,2,0
0,60,59,11,2,11,0
0,40,27,11,2,5,0
0,40,52,5,2,2,0
0,24,59,11,4,7,0
0,40,28,15,2,2,0
0,50,37,11,2,7,1
1,50,36,9,2,3,0
1,60,34,9,2,9,0
0,40,23,15,2,0,0
0,52,27,12,1,9,0
0,40,31,12,1,9,0
0,36,21,0,2,6,0
0,54,31,11,2,3,0
1,40,59,11,2,5,0
0,40,19,1,2,5,0
0,50,47,11,2,13,0
0,40,34,9,2,2,0
0,78,57,11,2,7,0
0,40,51,6,1,13,0
0,20,21,15,2,5,0
0,50,30,15,3,11,0
0,45,46,15,2,5,0
0,45,40,9,2,11,0
0,40,52,13,2,7,1
0,50,23,9,2,11,1
0,50,25,11,2,0,0
0,45,43,15,2,13,0
1,40,38,15,5,10,0
0,30,22,8,2,7,0
0,20,65,8,2,13,0
0,15,50,11,2,12,0
0,40,25,11,2,13,0
0,40,54,15,2,0,0
1,40,49,11,2,0,0
0,40,44,15,2,6,0
0,40,24,6,2,7,0
0,38,25,9,2,11,0
0,20,65,11,1,13,0
0,45,56,11,4,3,0
0,40,23,9,2,9,0
0,20,20,15,2,7,0
0,40,24,4,2,2,1
0,50,40,15,3,4,0
1,50,55,11,2,2,0
0,48,38,11,2,0,0
0,40,23,11,2,0,0
0,50,44,9,2,3,0
0,12,20,15,4,0,1
0,40,29,11,2,7,0
0,40,43,11,5,10,0
0,40,30,2,2,6,0
0,38,28,15,5,0,0
1,40,31,11,2,3,0
0,40,52,11,2,2,0
1,50,36,9,2,9,1
0,45,38,11,2,2,0
0,40,63,8,4,4,0
0,35,21,15,2,7,0
0,40,33,11,5,0,0
1,55,33,10,2,9,0
0,40,28,11,2,5,0
0,28,46,11,2,8,1
0,45,25,15,2,11,0
0,60,31,6,4,2,0
0,40,49,11,2,2,0
0,20,22,15,5,12,0
1,20,52,8,2,7,0
0,50,29,7,2,3,0
0,20,18,1,2,7,0
0,35,31,15,1,3,0
0,35,23,15,2,7,1
0,65,54,0,4,11,0
0,49,50,11,1,7,1
0,40,24,9,2,4,0
0,45,49,11,3,7,0
1,40,54,11,1,2,0
0,40,49,11,2,0,0
0,35,36,9,1,9,0
0,40,23,11,2,13,1
0,40,63,15,2,7,0
1,40,67,11,2,11,1
0,40,23,11,2,2,0
0,40,22,9,2,9,0
0,30,66,8,2,0,0
0,50,25,1,2,2,0
0,20,30,15,2,6,0
0,40,67,5,4,3,0
0,40,30,2,2,2,0
0,38,26,15,2,6,0
0,40,34,11,2,6,0
0,40,21,15,2,11,0
0,10,18,2,2,2,0
0,40,21,11,2,2,0
0,40,76,6,3,9,0
0,56,26,11,2,6,0
0,25,18,2,2,7,0
0,40,59,11,2,3,0
0,72,33,15,4,4,0
0,10,25,11,2,7,0
0,10,48,11,2,6,0
0,5,64,9,2,11,0
1,45,47,12,1,9,0
0,40,26,15,2,12,0
1,48,36,7,2,9,0
0,40,21,11,2,4,0
0,44,30,11,2,6,0
0,40,41,11,4,2,0
0,30,34,15,2,11,0
0,49,24,0,2,11,1
0,20,26,9,2,9,0
0,48,25,11,2,0,0
0,36,35,15,2,11,0
1,40,41,15,2,2,0
0,40,33,1,2,2,0
0,25,18,15,2,7,0
0,38,27,11,3,0,0
0,35,32,11,2,7,0
0,40,51,11,1,7,0
0,40,38,8,2,0,0
0,25,41,15,1,13,0
0,35,38,8,4,3,0
1,45,54,6,2,3,0
0,60,30,9,2,9,1
0,30,31,15,2,3,0
0,40,26,9,5,9,0
0,40,29,12,2,13,0
1,50,61,11,2,3,0
0,45,24,15,2,11,0
0,40,34,7,2,9,0
0,40,42,15,2,2,0
0,40,24,1,2,2,0
1,50,39,9,1,9,0
0,40,20,11,2,5,0
0,40,51,1,2,7,0
0,30,68,9,2,11,0
0,48,28,11,0,6,0
0,40,43,11,2,12,0
0,40,35,15,2,2,0
0,40,44,11,2,0,0
0,40,41,9,2,5,0
1,45,44,11,2,12,0
0,40,20,11,2,0,0
1,75,46,11,2,2,0
0,50,32,15,2,7,0
0,50,46,15,2,11,0
0,24,26,11,2,7,0
0,40,20,15,2,0,1
0,40,36,11,2,4,0
1,40,49,9,2,3,0
0,45,36,11,2,13,0
0,25,22,15,2,7,0
0,40,52,11,0,0,0
1,50,42,11,2,3,0
0,16,72,11,2,7,0
0,40,30,9,1,9,0
0,40,44,15,2,5,0
0,45,23,9,2,11,0
0,20,22,15,2,11,0
0,60,59,9,2,0,0
0,40,46,11,2,9,0
0,40,30,8,2,5,1
0,30,64,5,0,7,1
0,40,31,15,2,11,0
0,20,64,11,2,7,0
0,40,45,11,2,6,0
0,40,32,11,2,0,1
0,40,43,9,2,6,0
0,45,23,15,2,11,0
0,40,49,11,4,2,0
0,40,32,2,2,6,1
0,40,49,8,2,3,0
0,40,33,15,2,9,0
0,85,28,14,2,9,0
0,40,47,11,2,11,0
0,40,41,11,2,7,0
1,40,34,12,1,3,0
0,35,25,11,2,7,0
0,15,21,15,2,11,0
0,40,46,6,2,7,0
0,40,37,3,2,2,1
1,56,41,15,2,2,0
1,40,30,11,2,12,0
0,40,54,15,2,6,0
0,99,35,11,4,4,0
0,25,21,15,2,12,1
1,40,35,12,4,11,0
1,80,35,14,2,9,0
0,20,19,15,2,2,0
0,40,48,11,2,3,0
0,35,65,15,4,2,0
0,35,40,9,2,0,0
0,40,26,11,2,0,0
0,40,45,15,2,3,0
0,40,26,15,2,2,0
0,40,32,11,2,0,0
0,48,22,15,4,2,0
0,38,37,8,2,9,0
0,40,25,9,2,2,1
1,48,46,8,2,3,0
0,27,30,11,2,5,0
1,40,63,7,2,3,0
1,40,51,11,1,10,0
0,16,68,5,4,3,0
0,50,36,10,2,9,1
0,50,28,15,3,3,0
0,40,41,15,1,11,0
0,40,47,15,2,9,0
0,30,22,15,2,7,0
1,40,46,9,0,9,0
0,40,28,15,2,0,0
1,52,36,11,2,2,0
0,20,18,15,2,11,0
0,35,56,11,4,3,0
0,40,54,11,2,0,0
0,40,29,11,2,3,0
0,84,40,15,2,5,0
0,35,22,11,2,5,0
1,40,33,11,2,6,0
0,50,28,11,2,13,0
0,12,63,15,2,9,0
0,50,37,0,2,2,0
0,40,50,15,0,3,0
0,40,22,11,2,2,0
0,40,40,7,0,0,0
0,40,21,15,2,9,0
0,40,25,7,2,5,1
0,40,20,15,2,2,0
0,40,43,11,0,13,0
0,50,29,8,2,3,0
1,40,32,9,2,11,0
1,50,42,12,2,11,0
0,40,33,11,2,6,1
1,40,27,15,2,3,0
0,38,29,15,2,6,0
0,40,29,11,2,13,0
0,20,20,15,2,3,0
0,40,35,0,2,0,0
0,50,33,11,2,2,0
0,10,46,15,2,9,0
1,40,45,6,2,6,0
0,20,17,1,1,11,0
1,40,48,9,4,3,1
0,40,49,11,2,6,0
